Time,PPG,ECG,resp,Class
0.0,,-0.262745098039216,0.0635386119257087,1
0.008,,-0.333333333333333,0.0654936461388074,1
0.016,,-0.337254901960784,0.0674486803519062,1
0.024,,-0.327450980392157,0.0694037145650049,1
0.032,,-0.333333333333333,0.072336265884653,1
0.04,,-0.292156862745098,0.0742913000977517,1
0.048,,-0.262745098039216,0.0772238514173998,1
0.056,,-0.201960784313725,0.0791788856304985,1
0.064,,-0.147058823529412,0.0821114369501466,1
0.072,,-0.105882352941176,0.0840664711632454,1
0.08,,-0.0372549019607843,0.0869990224828935,1
0.088,,-0.0058823529411764,0.0889540566959922,1
0.096,,0.0431372549019608,0.0918866080156403,1
0.104,,0.0627450980392157,0.093841642228739,1
0.112,,0.0745098039215686,0.0967741935483871,1
0.12,,0.0627450980392157,0.0987292277614858,1
0.128,,0.103921568627451,0.101661779081134,1
0.136,,0.0843137254901961,0.102639296187683,1
0.144,,0.129411764705882,0.104594330400782,1
0.152,,0.0941176470588235,0.106549364613881,1
0.16,,0.0843137254901961,0.10752688172043,1
0.168,,0.0686274509803922,0.10752688172043,1
0.176,,0.0980392156862745,0.108504398826979,1
0.184,,0.0843137254901961,0.10752688172043,1
0.192,,0.0980392156862745,0.10752688172043,1
0.2,,0.0980392156862745,0.104594330400782,1
0.208,,0.133333333333333,0.100684261974585,1
0.216,,0.129411764705882,0.0957966764418377,1
0.224,,0.168627450980392,0.0899315738025415,1
0.232,,0.17843137254902,0.0821114369501466,1
0.24,,0.119607843137255,0.0752688172043011,1
0.248,,0.103921568627451,0.0664711632453568,1
0.256,,0.143137254901961,0.0586510263929619,1
0.264,,0.158823529411765,0.050830889540567,1
0.272,,0.174509803921569,0.0439882697947214,1
0.28,,0.17843137254902,0.0391006842619746,1
0.288,,0.0941176470588235,0.0332355816226784,1
0.296,,0.0843137254901961,0.0283479960899316,1
0.304,,0.0784313725490196,0.0234604105571848,1
0.312,,0.0784313725490196,0.0185728250244379,1
0.32,,0.0784313725490196,0.0146627565982405,1
0.328,,0.0784313725490196,0.0117302052785924,1
0.336,,0.0784313725490196,0.0097751710654936,1
0.344,,0.0980392156862745,0.0087976539589442,1
0.352,,0.203921568627451,0.0078201368523949,1
0.36,,0.349019607843137,0.0087976539589442,1
0.368,,0.46078431372549,0.0097751710654936,1
0.376,,0.574509803921569,0.0117302052785924,1
0.384,,0.641176470588235,0.0146627565982405,1
0.392,,0.735294117647059,0.0185728250244379,1
0.4,,0.745098039215686,0.0224828934506354,1
0.408,,0.754901960784314,0.0273704789833822,1
0.416,,0.831372549019608,0.0332355816226784,1
0.424,,0.670588235294118,0.0391006842619746,1
0.432,,0.46078431372549,0.0449657869012708,1
0.44,,0.264705882352941,0.0518084066471163,1
0.448,,0.0333333333333333,0.0576735092864125,1
0.456,,-0.0862745098039216,0.0645161290322581,1
0.464,,-0.12156862745098,0.0713587487781036,1
0.472,,-0.111764705882353,0.0791788856304985,1
0.48,,-0.111764705882353,0.0869990224828935,1
0.488,,-0.117647058823529,0.093841642228739,1
0.496,,-0.101960784313725,0.101661779081134,1
0.504,,-0.092156862745098,0.109481915933529,1
0.512,,-0.0764705882352941,0.117302052785924,1
0.52,,-0.0823529411764706,0.125122189638319,1
0.528,,-0.105882352941176,0.132942326490714,1
0.536,,-0.111764705882353,0.140762463343109,1
0.544,,-0.092156862745098,0.149560117302053,1
0.552,,-0.096078431372549,0.158357771260997,1
0.56,,-0.101960784313725,0.167155425219941,1
0.568,,-0.0823529411764706,0.175953079178886,1
0.576,,-0.0607843137254902,0.18475073313783,1
0.584,,-0.0862745098039216,0.192570869990225,1
0.592,,-0.105882352941176,0.20039100684262,1
0.6,,-0.141176470588235,0.208211143695015,1
0.608,,-0.147058823529412,0.21505376344086,1
0.616,,-0.101960784313725,0.221896383186706,1
0.624,,-0.096078431372549,0.229716520039101,1
0.632,,-0.101960784313725,0.236559139784946,1
0.64,,-0.0823529411764706,0.243401759530792,1
0.648,,-0.0666666666666667,0.249266862170088,1
0.656,,-0.0274509803921569,0.256109481915934,1
0.664,,-0.0117647058823529,0.26099706744868,1
0.672,,0.0078431372549019,0.265884652981427,1
0.68,,0.0686274509803922,0.269794721407625,1
0.688,,0.0627450980392157,0.273704789833822,1
0.696,,0.0745098039215686,0.27663734115347,1
0.704,,0.0686274509803922,0.279569892473118,1
0.712,,0.123529411764706,0.280547409579668,1
0.72,,0.0941176470588235,0.281524926686217,1
0.728,,0.0882352941176471,0.281524926686217,1
0.736,,0.0843137254901961,0.281524926686217,1
0.744,,0.0882352941176471,0.279569892473118,1
0.752,,0.0882352941176471,0.27761485826002,1
0.76,,0.0980392156862745,0.273704789833822,1
0.768,,0.0882352941176471,0.269794721407625,1
0.776,,0.133333333333333,0.262952101661779,1
0.784,,0.119607843137255,0.255131964809384,1
0.792,,0.123529411764706,0.245356793743891,1
0.8,,0.113725490196078,0.235581622678397,1
0.808,,0.113725490196078,0.225806451612903,1
0.816,,0.103921568627451,0.217008797653959,1
0.824,,0.129411764705882,0.207233626588465,1
0.832,,0.149019607843137,0.197458455522972,1
0.84,,0.184313725490196,0.187683284457478,1
0.848,,0.158823529411765,0.177908113391984,1
0.856,,0.17843137254902,0.168132942326491,1
0.864,,0.188235294117647,0.158357771260997,1
0.872,,0.184313725490196,0.151515151515152,1
0.88,,0.203921568627451,0.144672531769306,1
0.888,,0.2,0.139784946236559,1
0.896,,0.154901960784314,0.135874877810362,1
0.904,,0.113725490196078,0.135874877810362,1
0.912,,0.113725490196078,0.134897360703812,1
0.92,,0.113725490196078,0.13782991202346,1
0.928,,0.109803921568627,0.140762463343109,1
0.936,,0.113725490196078,0.150537634408602,1
