Time,PPG,ECG,resp,Class
0.0,1.86412512218964,-0.215542521994135,0.210603469337894,1
0.008,1.94037145650049,-0.210654936461388,0.212802345467872,1
0.016,2.01368523949169,-0.240469208211144,0.215489860737845,1
0.024,2.0791788856305,-0.250733137829912,0.218177376007818,1
0.032,2.14076246334311,-0.155425219941349,0.221353530417786,1
0.04,2.19648093841642,-0.175464320625611,0.224529684827755,1
0.048,2.23655913978495,-0.140273704789834,0.22795015880772,1
0.056,2.26490713587488,-0.120234604105572,0.231614952357684,1
0.064,2.28739002932551,-0.155425219941349,0.235279745907647,1
0.072,2.3030303030303,-0.165689149560117,0.239188859027608,1
0.08,2.3128054740958,-0.120234604105572,0.243097972147569,1
0.088,2.31573802541544,-0.135386119257087,0.247251404837527,1
0.096,2.3128054740958,-0.170576735092864,0.251649157097484,1
0.104,2.3069403714565,-0.205278592375367,0.25604690935744,1
0.112,2.29618768328446,-0.165689149560117,0.261421939897386,1
0.12,2.27859237536657,-0.210654936461388,0.26704129000733,1
0.128,2.25708699902248,-0.215542521994135,0.273393598827266,1
0.136,2.2336265884653,-0.160312805474096,0.279745907647203,1
0.144,2.21016617790811,-0.120234604105572,0.285853896897141,1
0.152,2.18181818181818,-0.0606060606060606,0.29196188614708,1
0.16,2.1466275659824,-0.0004887585532746,0.297581236257024,1
0.168,2.11045943304008,0.0395894428152493,0.303444905936966,1
0.176,2.07624633431085,0.0796676441837732,0.309064256046909,1
0.184,2.04203323558162,0.109481915933529,0.314683606156853,1
0.192,2.01075268817204,0.159824046920821,0.319814317126802,1
0.2,1.98240469208211,0.159824046920821,0.324945028096751,1
0.208,1.95796676441838,0.169599217986315,0.328365502076716,1
0.216,1.93548387096774,0.18475073313783,0.33203029562668,1
0.224,1.91397849462366,0.195014662756598,0.33398485218666,1
0.232,1.89540566959922,0.234604105571848,0.336183728316638,1
0.24,1.87781036168133,0.280058651026393,0.337161006596628,1
0.248,1.86217008797654,0.304985337243402,0.338138284876619,1
0.256,1.84848484848485,0.345063538611926,0.337893965306621,1
0.264,1.83577712609971,0.38514173998045,0.337893965306621,1
0.272,1.82600195503421,0.39980449657869,0.336183728316638,1
0.28,1.81622678396872,0.379765395894428,0.334473491326655,1
0.288,1.80742913000978,0.365102639296188,0.331541656486685,1
0.296,1.79667644183773,0.349951124144673,0.328854141216711,1
0.304,1.78299120234604,0.334799608993157,0.325922306376741,1
0.312,1.7702834799609,0.289833822091887,0.32299047153677,1
0.32,1.75757575757576,0.229716520039101,0.320058636696799,1
0.328,1.74291300097752,0.219941348973607,0.317126801856829,1
0.336,1.72922776148583,0.204789833822092,0.314439286586856,1
0.344,1.72043010752688,0.195014662756598,0.311751771316882,1
0.352,1.71163245356794,0.195014662756598,0.309064256046909,1
0.36,1.6969696969697,0.189638318670577,0.306621060346934,1
0.368,1.68132942326491,0.18475073313783,0.304910823356951,1
0.376,1.66568914956012,0.144672531769306,0.303200586366968,1
0.384,1.64516129032258,0.11485826001955,0.302467627656975,1
0.392,1.62267839687195,0.419843597262952,0.301734668946983,1
0.4,1.60117302052786,0.935483870967742,0.301246029806988,1
0.408,1.58260019550342,1.50097751710655,0.300757390666992,1
0.416,1.56891495601173,1.50097751710655,0.300268751526997,1
0.424,1.56207233626588,1.50097751710655,0.299780112387002,1
0.432,1.56304985337243,1.50097751710655,0.299535792817005,1
0.44,1.57086999022483,1.09042033235582,0.299291473247007,1
0.448,1.58553274682307,0.450146627565982,0.298802834107012,1
0.456,1.6119257086999,0.0444770283479961,0.298558514537014,1
0.464,1.65395894428153,-0.135386119257087,0.297581236257024,1
0.472,1.70967741935484,-0.190615835777126,0.296848277547032,1
0.48,1.77712609970674,-0.210654936461388,0.295626679697044,1
0.488,1.8514173998045,-0.210654936461388,0.294405081847056,1
0.496,1.92961876832845,-0.215542521994135,0.292694844857073,1
0.504,2.0058651026393,-0.195503421309873,0.291228927437088,1
0.512,2.0752688172043,-0.185728250244379,0.289518690447105,1
0.52,2.13489736070381,-0.175464320625611,0.287808453457122,1
0.528,2.18084066471163,-0.170576735092864,0.285853896897141,1
0.536,2.21212121212121,-0.165689149560117,0.283899340337161,1
0.544,2.23069403714565,-0.160312805474096,0.281944783777181,1
0.552,2.2375366568915,-0.155425219941349,0.2799902272172,1
0.56,2.23655913978495,-0.155425219941349,0.278279990227217,1
0.568,2.2297165200391,-0.165689149560117,0.276814072807232,1
0.576,2.21798631476051,-0.180351906158358,0.275592474957244,1
0.584,2.20234604105572,-0.210654936461388,0.274370877107256,1
0.592,2.18181818181818,-0.23069403714565,0.273882237967261,1
0.6,2.15933528836755,-0.225317693059629,0.273393598827266,1
0.608,2.13587487781036,-0.195503421309873,0.273393598827266,1
0.616,2.11143695014663,-0.160312805474096,0.273637918397264,1
0.624,2.08895405669599,-0.125610948191593,0.273882237967261,1
0.632,2.06549364613881,-0.0806451612903226,0.274126557537259,1
0.64,2.04301075268817,-0.0205278592375367,0.274370877107256,1
0.648,2.02346041055718,0.0244379276637341,0.274615196677254,1
0.656,2.0019550342131,0.0698924731182796,0.275103835817249,1
0.664,1.97849462365591,0.109481915933529,0.275836794527242,1
0.672,1.96676441837732,0.134897360703812,0.276814072807232,1
0.68,1.96089931573803,0.149560117302053,0.277791351087222,1
0.688,1.94623655913978,0.159824046920821,0.278524309797215,1
0.696,1.92961876832845,0.164711632453568,0.279257268507207,1
0.704,1.91202346041056,0.179863147605083,0.279745907647203,1
0.712,1.89442815249267,0.224828934506354,0.280234546787198,1
0.72,1.87878787878788,0.264907135874878,0.280723185927193,1
0.728,1.86608015640274,0.289833822091887,0.281211825067188,1
0.736,1.85532746823069,0.334799608993157,0.281456144637185,1
0.744,1.8475073313783,0.349951124144673,0.281700464207183,1
0.752,1.841642228739,0.359726295210166,0.281944783777181,1
0.76,1.83382209188661,0.339687194525904,0.282189103347178,1
0.768,1.82306940371456,0.319648093841642,0.282189103347178,1
0.776,1.81036168132942,0.300097751710655,0.282189103347178,1
0.784,1.79765395894428,0.274682306940371,0.282189103347178,1
0.792,1.78396871945259,0.229716520039101,0.282189103347178,1
0.8,1.77321603128055,0.195014662756598,0.282189103347178,1
0.808,1.7624633431085,0.174975562072336,0.282433422917176,1
0.816,1.75073313782991,0.164711632453568,0.282922062057171,1
0.824,1.73802541544477,0.159824046920821,0.283655020767163,1
0.832,1.72238514173998,0.154936461388074,0.284632299047154,1
0.84,1.70478983382209,0.149560117302053,0.285609577327144,1
0.848,1.6871945259042,0.144672531769306,0.286831175177132,1
0.856,1.66471163245357,0.134897360703812,0.288052773027119,1
0.864,1.63929618768328,0.254643206256109,0.289518690447105,1
0.872,1.61485826001955,0.585043988269795,0.29098460786709,1
0.88,1.59824046920821,1.34066471163245,0.29196188614708,1
0.888,1.58748778103617,1.50097751710655,0.293183483997068,1
0.896,1.58064516129032,1.50097751710655,0.293916442707061,1
0.904,1.57869012707722,1.50097751710655,0.294649401417053,1
0.912,1.58455522971652,1.50097751710655,0.294160762277058,1
0.92,1.60215053763441,0.765395894428152,0.293672123137063,1
0.928,1.63343108504399,0.219941348973607,0.29196188614708,1
0.936,1.68328445747801,-0.0904203323558162,0.290495968727095,1
0.944,1.74291300097752,-0.220430107526882,0.288541412167115,1
0.952,1.80938416422287,-0.260508308895406,0.286831175177132,1
0.96,1.88856304985337,-0.260508308895406,0.284632299047154,1
0.968,1.97458455522972,-0.250733137829912,0.282433422917176,1
0.976,2.06158357771261,-0.240469208211144,0.278524309797215,1
0.984,2.14173998044966,-0.235581622678397,0.274859516247251,1
0.992,2.20918866080156,-0.225317693059629,0.269728805277303,1
1.0,2.26588465298143,-0.215542521994135,0.264842413877352,1
1.008,2.3128054740958,-0.205278592375367,0.259711702907403,1
1.016,2.34995112414467,-0.195503421309873,0.254825311507452,1
1.024,2.3782991202346,-0.190615835777126,0.249938920107501,1
1.032,2.39491691104594,-0.195503421309873,0.245296848277547,1
1.04,2.40078201368524,-0.20039100684262,0.241143415587589,1
1.048,2.39882697947214,-0.215542521994135,0.23698998289763,1
1.056,2.39296187683284,-0.240469208211144,0.233325189347667,1
1.064,2.386119257087,-0.275659824046921,0.229904715367701,1
1.072,2.37341153470186,-0.280547409579668,0.227217200097728,1
1.08,2.35288367546432,-0.265395894428152,0.224529684827755,1
1.088,2.32844574780059,-0.240469208211144,0.222575128267774,1
1.096,2.3030303030303,-0.20039100684262,0.220864891277791,1
1.104,2.27663734115347,-0.150537634408602,0.219643293427804,1
1.112,2.24926686217009,-0.0855327468230694,0.218421695577816,1
1.12,2.22189638318671,-0.0303030303030303,0.217688736867823,1
1.128,2.19452590420332,0.0146627565982405,0.21695577815783,1
1.136,2.16911045943304,0.0547409579667644,0.216467139017835,1
1.144,2.14956011730205,0.0948191593352884,0.21597849987784,1
1.152,2.13294232649071,0.124633431085044,0.215734180307843,1
1.16,2.11534701857282,0.154936461388074,0.215489860737845,1
1.168,2.09677419354839,0.174975562072336,0.214756902027852,1
1.176,2.07820136852395,0.195014662756598,0.214268262887857,1
1.184,2.05962854349951,0.224828934506354,0.213290984607867,1
1.192,2.04105571847507,0.269794721407625,0.212558025897874,1
1.2,2.02346041055718,0.280058651026393,0.210847788907892,1
1.208,2.00488758553275,0.304985337243402,0.209381871487906,1
1.216,1.98631476050831,0.319648093841642,0.207182995357928,1
1.224,1.96774193548387,0.319648093841642,0.205228438797948,1
1.232,1.94916911045943,0.300097751710655,0.202785243097972,1
1.24,1.93352883675464,0.280058651026393,0.200342047397997,1
1.248,1.9188660801564,0.260019550342131,0.197654532128023,1
1.256,1.90224828934506,0.249755620723363,0.19496701685805,1
1.264,1.88660801564027,0.214565004887586,0.192523821158075,1
1.272,1.87487781036168,0.195014662756598,0.190080625458099,1
1.28,1.86412512218964,0.169599217986315,0.187881749328121,1
1.288,1.85434995112414,0.139784946236559,0.185927192768141,1
1.296,1.84261974584555,0.11485826001955,0.184461275348155,1
1.304,1.82697947214076,0.129521016617791,0.183239677498168,1
1.312,1.81036168132942,0.134897360703812,0.182506718788175,1
1.32,1.79081133919844,0.119745845552297,0.181773760078182,1
1.328,1.77126099706745,0.109481915933529,0.181285120938187,1
1.336,1.75268817204301,0.179863147605083,0.18104080136819,1
1.344,1.73411534701857,0.434995112414467,0.18104080136819,1
1.352,1.72043010752688,1.12023460410557,0.181285120938187,1
1.36,1.70674486803519,1.50097751710655,0.181529440508185,1
1.368,1.6930596285435,1.50097751710655,0.181773760078182,1
1.376,1.68328445747801,1.50097751710655,0.182262399218177,1
1.384,1.68328445747801,1.50097751710655,0.182751038358172,1
1.392,1.6969696969697,0.790322580645161,0.182751038358172,1
1.4,1.72727272727273,0.234604105571848,0.18299535792817,1
1.408,1.7741935483871,-0.0855327468230694,0.182751038358172,1
1.416,1.83675464320626,-0.215542521994135,0.182506718788175,1
1.424,1.91202346041056,-0.260508308895406,0.18201807964818,1
1.432,1.99511241446725,-0.30058651026393,0.181529440508185,1
1.44,2.069403714565,-0.295698924731183,0.180796481798192,1
1.448,2.13587487781036,-0.260508308895406,0.180063523088199,1
1.456,2.20918866080156,-0.245356793743891,0.178597605668214,1
1.464,2.28054740957967,-0.235581622678397,0.177376007818226,1
1.472,2.34115347018573,-0.245356793743891,0.175665770828243,1
1.48,2.38514173998045,-0.220430107526882,0.17395553383826,1
1.488,2.41446725317693,-0.210654936461388,0.172245296848278,1
1.496,2.43108504398827,-0.225317693059629,0.170779379428292,1
1.504,2.43988269794721,-0.205278592375367,0.169313462008307,1
1.512,2.44183773216031,-0.175464320625611,0.168091864158319,1
1.52,2.43988269794721,-0.215542521994135,0.167114585878329,1
1.528,2.43695014662757,-0.280547409579668,0.166381627168336,1
1.536,2.43108504398827,-0.305474095796676,0.166137307598339,1
1.544,2.42326490713587,-0.270772238514174,0.166137307598339,1
1.552,2.41055718475073,-0.240469208211144,0.166625946738334,1
1.56,2.3900293255132,-0.270772238514174,0.167358905448326,1
1.568,2.36559139784946,-0.210654936461388,0.168580503298314,1
1.576,2.34017595307918,-0.110459433040078,0.1700464207183,1
1.584,2.3128054740958,0.0146627565982405,0.171756657708282,1
1.592,2.28347996089932,0.0444770283479961,0.173711214268263,1
1.6,2.25219941348974,-0.0102639296187683,0.175910090398241,1
1.608,2.21798631476051,0.0498533724340176,0.178353286098216,1
1.616,2.18475073313783,0.11485826001955,0.181285120938187,1
1.624,2.1544477028348,0.124633431085044,0.184216955778158,1
1.632,2.12316715542522,0.174975562072336,0.187637429758124,1
1.64,2.09872922776149,0.0948191593352884,0.191302223308087,1
1.648,2.0772238514174,0.154936461388074,0.194722697288053,1
1.656,2.05474095796676,0.189638318670577,0.198143171268019,1
1.664,2.03421309872923,0.234604105571848,0.201319325677987,1
1.672,2.01466275659824,0.269794721407625,0.204739799657953,1
1.68,1.9960899315738,0.294721407624633,0.207182995357928,1
1.688,1.97751710654936,0.319648093841642,0.209870510627901,1
1.696,1.95894428152493,0.244868035190616,0.211825067187882,1
1.704,1.94037145650049,0.300097751710655,0.21402394331786,1
1.712,1.92179863147605,0.329912023460411,0.215734180307843,1
1.72,1.90322580645161,0.249755620723363,0.217444417297826,1
1.728,1.88758553274682,0.159824046920821,0.218910334717811,1
1.736,1.87487781036168,0.144672531769306,0.220620571707794,1
1.744,1.86705767350929,0.134897360703812,0.222819447837772,1
1.752,1.86021505376344,0.0899315738025415,0.22501832396775,1
1.76,1.85043988269795,0.119745845552297,0.22795015880772,1
1.768,1.83577712609971,0.139784946236559,0.230881993647691,1
1.776,1.82209188660802,0.0698924731182796,0.234791106767652,1
1.784,1.80547409579668,0.0899315738025415,0.238700219887613,1
1.792,1.78787878787879,0.104594330400782,0.243097972147569,1
1.8,1.7702834799609,0.0796676441837732,0.247740043977523,1
