Time,PPG,ECG,resp,Class
0.0,2.04398826979472,0.40478515625,0.187637429758124,0
0.008,2.13098729227761,0.43017578125,0.189347666748107,0
0.016,2.21309872922776,0.46484375,0.190813584168092,0
0.024,2.28934506353861,0.47998046875,0.192523821158075,0
0.032,2.35483870967742,0.509765625,0.193745419008063,0
0.04,2.40957966764418,0.51513671875,0.195211336428048,0
0.048,2.44965786901271,0.52490234375,0.195944295138041,0
0.056,2.47800586510264,0.51513671875,0.196677253848033,0
0.064,2.50146627565982,0.52001953125,0.196677253848033,0
0.072,2.52003910068426,0.5048828125,0.196677253848033,0
0.08,2.5327468230694,0.47509765625,0.194722697288053,0
0.088,2.53763440860215,0.44482421875,0.19301246029807,0
0.096,2.53372434017595,0.43994140625,0.189591986318104,0
0.104,2.52394916911046,0.44482421875,0.186415831908136,0
0.112,2.50928641251222,0.47998046875,0.18299535792817,0
0.12,2.48973607038123,0.5751953125,0.179574883948204,0
0.128,2.4652981427175,0.6201171875,0.176154409968238,0
0.136,2.43597262952102,0.64501953125,0.172733935988273,0
0.144,2.40371456500489,0.68505859375,0.168824822868312,0
0.152,2.37047898338221,0.77978515625,0.165160029318348,0
0.16,2.33626588465298,0.7998046875,0.16100659662839,0
0.168,2.29618768328446,0.7197265625,0.157097483508429,0
0.176,2.25904203323558,0.58984375,0.153677009528463,0
0.184,2.22678396871945,0.56494140625,0.150500855118495,0
0.192,2.19648093841642,0.544921875,0.147813339848522,0
0.2,2.16911045943304,0.5498046875,0.145125824578549,0
0.208,2.14565004887586,0.52978515625,0.143415587588566,0
0.216,2.12414467253177,0.47021484375,0.141705350598583,0
0.224,2.10361681329423,0.35986328125,0.14097239188859,0
0.232,2.08504398826979,0.3349609375,0.140483752748595,0
0.24,2.06842619745846,0.330078125,0.141216711458588,0
0.248,2.05669599217986,0.330078125,0.142193989738578,0
0.256,2.04594330400782,0.3349609375,0.144148546298559,0
0.264,2.03519061583578,0.3251953125,0.146347422428537,0
0.272,2.02443792766373,0.330078125,0.148301978988517,0
0.28,2.01466275659824,0.330078125,0.150256535548497,0
0.288,2.00782013685239,0.3251953125,0.152211092108478,0
0.296,2.0,0.330078125,0.154409968238456,0
0.304,1.99217986314761,0.31005859375,0.157097483508429,0
0.312,1.98533724340176,0.30029296875,0.1600293183484,0
0.32,1.97751710654936,0.30517578125,0.163449792328366,0
0.328,1.97067448680352,0.28515625,0.166870266308331,0
0.336,1.96774193548387,0.30517578125,0.170290740288297,0
0.344,1.96578690127077,0.3349609375,0.173711214268263,0
0.352,1.96480938416422,0.330078125,0.176887368678231,0
0.36,1.96578690127077,0.35009765625,0.180307842658197,0
0.368,1.97165200391007,0.39990234375,0.18299535792817,0
0.376,1.98435972629521,0.44482421875,0.185927192768141,0
0.384,2.00488758553275,0.46484375,0.188126068898119,0
0.392,2.03030303030303,0.47021484375,0.190569264598094,0
0.4,2.05669599217986,0.46484375,0.19203518201808,0
0.408,2.08406647116325,0.46484375,0.193501099438065,0
0.416,2.11143695014663,0.47509765625,0.194234058148058,0
0.424,2.13587487781036,0.47021484375,0.19496701685805,0
0.432,2.15542521994135,0.47021484375,0.194722697288053,0
0.44,2.16813294232649,0.455078125,0.194478377718055,0
0.448,2.17302052785924,0.4501953125,0.193256779868067,0
0.456,2.17106549364614,0.44482421875,0.19203518201808,0
0.464,2.16324535679374,0.44482421875,0.190080625458099,0
0.472,2.14760508308895,0.4501953125,0.188370388468116,0
0.48,2.12609970674487,0.455078125,0.186171512338138,0
0.488,2.09872922776149,0.47021484375,0.184216955778158,0
0.496,2.06744868035191,0.455078125,0.182751038358172,0
0.504,2.03616813294233,0.47509765625,0.181529440508185,0
0.512,2.00684261974585,0.52490234375,0.180796481798192,0
0.52,1.97751710654936,0.64990234375,0.180307842658197,0
0.528,1.94819159335288,0.68505859375,0.18104080136819,0
0.536,1.9227761485826,0.75,0.181773760078182,0
0.544,1.89931573802542,0.81494140625,0.18397263620816,0
0.552,1.88074291300098,0.8798828125,0.186171512338138,0
0.56,1.86608015640274,0.89013671875,0.191057903738089,0
0.568,1.85043988269795,0.77978515625,0.195944295138041,0
0.576,1.83577712609971,0.66015625,0.20302956266797,0
0.584,1.82404692082111,0.64990234375,0.210114830197899,0
0.592,1.81622678396872,0.634765625,0.217444417297826,0
0.6,1.80938416422287,0.59521484375,0.224774004397752,0
0.608,1.80254154447703,0.60009765625,0.232347911067677,0
0.616,1.79863147605083,0.544921875,0.239921817737601,0
0.624,1.79667644183773,0.43017578125,0.249450280967505,0
0.632,1.79374389051808,0.39990234375,0.25897874419741,0
0.64,1.78983382209189,0.419921875,0.2699731248473,0
0.648,1.78592375366569,0.41015625,0.281211825067188,0
0.656,1.78299120234604,0.39501953125,0.292206205717078,0
0.664,1.77908113391984,0.38525390625,0.303200586366968,0
0.672,1.77126099706745,0.35498046875,0.314194967016858,0
0.68,1.76148582600196,0.3349609375,0.325433667236746,0
0.688,1.75366568914956,0.30029296875,0.338626924016614,0
0.696,1.74877810361681,0.30517578125,0.352064500366479,0
0.704,1.74877810361681,0.2802734375,0.367212313706328,0
0.712,1.75562072336266,0.27001953125,0.382360127046176,0
0.72,1.772238514174,0.2548828125,0.39799657952602,0
0.728,1.79863147605083,0.27001953125,0.413877351575861,0
0.736,1.83186705767351,0.27490234375,0.429513804055705,0
