Time,PPG,ECG,resp,Class
0.0,0.283479960899316,0.794921875,0.746823069403715,0
0.008,0.280547409579668,0.8046875,0.743890518084066,0
0.016,0.279569892473118,0.810546875,0.739980449657869,0
0.024,0.278592375366569,0.8203125,0.736070381231672,0
0.032,0.27761485826002,0.833984375,0.731182795698925,0
0.04,0.275659824046921,0.849609375,0.725317693059629,0
0.048,0.273704789833822,0.85546875,0.719452590420332,0
0.056,0.270772238514174,0.84375,0.708699902248289,0
0.064,0.268817204301075,0.82421875,0.696969696969697,0
0.072,0.266862170087977,0.82421875,0.681329423264907,0
0.08,0.263929618768328,0.833984375,0.665689149560117,0
0.088,0.26197458455523,0.865234375,0.64613880742913,0
0.096,0.260019550342131,0.89453125,0.626588465298143,0
0.104,0.259042033235582,0.9296875,0.604105571847507,0
0.112,0.258064516129032,0.955078125,0.582600195503421,0
0.12,0.258064516129032,0.96875,0.562072336265885,0
0.128,0.259042033235582,0.984375,0.542521994134897,0
0.136,0.260019550342131,0.994140625,0.524926686217009,0
0.144,0.260019550342131,1.0,0.50733137829912,0
0.152,0.260019550342131,0.984375,0.49169110459433,0
0.16,0.259042033235582,0.96484375,0.476050830889541,0
0.168,0.259042033235582,0.9453125,0.463343108504399,0
0.176,0.259042033235582,0.935546875,0.449657869012708,0
0.184,0.258064516129032,0.904296875,0.438905180840665,0
0.192,0.258064516129032,0.865234375,0.427174975562072,0
0.2,0.258064516129032,0.82421875,0.418377321603128,0
0.208,0.257086999022483,0.779296875,0.409579667644184,0
0.216,0.255131964809384,0.740234375,0.401759530791789,0
0.224,0.253176930596285,0.708984375,0.393939393939394,0
0.232,0.252199413489736,0.6953125,0.388074291300098,0
0.24,0.251221896383187,0.6953125,0.381231671554252,0
0.248,0.252199413489736,0.6796875,0.375366568914956,0
0.256,0.258064516129032,0.708984375,0.36950146627566,0
0.264,0.270772238514174,0.720703125,0.363636363636364,0
0.272,0.29227761485826,0.73046875,0.357771260997067,0
0.28,0.324535679374389,0.724609375,0.354838709677419,0
0.288,0.364613880742913,0.71484375,0.351906158357771,0
0.296,0.410557184750733,0.705078125,0.351906158357771,0
0.304,0.459433040078201,0.69921875,0.350928641251222,0
0.312,0.509286412512219,0.69921875,0.352883675464321,0
0.32,0.557184750733138,0.6953125,0.35386119257087,0
0.328,0.595307917888563,0.689453125,0.355816226783969,0
0.336,0.626588465298143,0.685546875,0.358748778103617,0
0.344,0.658846529814272,0.6796875,0.360703812316716,0
0.352,0.688172043010753,0.6796875,0.363636363636364,0
0.36,0.714565004887586,0.67578125,0.365591397849462,0
0.368,0.737047898338221,0.6796875,0.36852394916911,0
0.376,0.755620723362659,0.6953125,0.36950146627566,0
0.384,0.770283479960899,0.69921875,0.371456500488759,0
0.392,0.782013685239492,0.705078125,0.372434017595308,0
0.4,0.789833822091887,0.734375,0.373411534701857,0
0.408,0.793743890518084,0.73046875,0.375366568914956,0
0.416,0.793743890518084,0.705078125,0.376344086021505,0
0.424,0.790811339198436,0.67578125,0.377321603128055,0
0.432,0.785923753665689,0.66015625,0.379276637341153,0
0.44,0.778103616813294,0.67578125,0.380254154447703,0
0.448,0.76930596285435,0.685546875,0.382209188660802,0
0.456,0.758553274682307,0.705078125,0.383186705767351,0
0.464,0.746823069403715,0.724609375,0.38514173998045,0
0.472,0.733137829912023,0.734375,0.386119257086999,0
0.48,0.718475073313783,0.71484375,0.387096774193548,0
0.488,0.702834799608993,0.705078125,0.388074291300098,0
0.496,0.686217008797654,0.705078125,0.388074291300098,0
0.504,0.669599217986315,0.689453125,0.387096774193548,0
0.512,0.652003910068426,0.689453125,0.387096774193548,0
0.52,0.634408602150538,0.6953125,0.38514173998045,0
0.528,0.617790811339198,0.705078125,0.383186705767351,0
0.536,0.603128054740958,0.6953125,0.382209188660802,0
0.544,0.591397849462366,0.6796875,0.380254154447703,0
0.552,0.579667644183773,0.685546875,0.379276637341153,0
0.56,0.56989247311828,0.6953125,0.378299120234604,0
0.568,0.560117302052786,0.6640625,0.376344086021505,0
0.576,0.552297165200391,0.654296875,0.375366568914956,0
0.584,0.545454545454545,0.66015625,0.374389051808407,0
0.592,0.5386119257087,0.66015625,0.374389051808407,0
0.6,0.531769305962854,0.669921875,0.373411534701857,0
0.608,0.524926686217009,0.67578125,0.373411534701857,0
0.616,0.519061583577713,0.669921875,0.373411534701857,0
0.624,0.513196480938416,0.69921875,0.373411534701857,0
0.632,0.50830889540567,0.705078125,0.371456500488759,0
0.64,0.503421309872923,0.71484375,0.36950146627566,0
0.648,0.498533724340176,0.720703125,0.366568914956012,0
